temperature_keV,density_requested_g_cm3,density_used_g_cm3,density_was_clipped,photon_energy_keV,rosseland_multigroup_cm2_g,planck_multigroup_cm2_g
0.001,0.00083022,0.00083022,false,0.051475,32977,33155
0.001,0.00083022,0.00083022,false,0.076341,10245,10265
0.001,0.00083022,0.00083022,false,0.11322,3049.7,3052.6
0.001,0.00083022,0.00083022,false,0.16791,909.03,909.46
0.001,0.00083022,0.00083022,false,0.24902,262,261.9
0.001,0.00083022,0.00083022,false,0.36932,72.412,72.259
0.001,0.00083022,0.00083022,false,0.54772,20.035,19.877
0.001,0.00083022,0.00083022,false,0.81231,5.7161,5.5568
0.001,0.00083022,0.00083022,false,1.2047,1.5011,1.342
0.001,0.00083022,0.00083022,false,1.7867,0.53682,0.37829
0.001,0.00083022,0.00083022,false,2.6497,0.25587,0.098171
0.001,0.00083022,0.00083022,false,3.9297,0.18194,0.025468
0.001,0.00083022,0.00083022,false,5.828,0.16129,0.0066045
0.001,0.00083022,0.00083022,false,8.6433,0.15382,0.0017141
0.001,0.00083022,0.00083022,false,12.819,0.14889,0.00044466
0.001,0.00083022,0.00083022,false,19.011,0.14345,0.00011535
0.001,0.00083022,0.00083022,false,28.194,0.13644,0.000029924
0.001,0.00083022,0.00083022,false,41.814,0.12792,0.0000078702
0.001,0.00083022,0.00083022,false,62.013,0.11661,0.0000020286
0.001,0.00083022,0.00083022,false,91.969,0.10311,5.2683e-7
0.001,0.00083022,0.00083022,false,136.4,0.087991,1.389e-7
0.001,0.00083022,0.00083022,false,202.28,0.072277,3.7694e-8
0.001,0.00097701,0.00097701,false,0.001,2676.8,2704.6
0.001,0.00097701,0.00097701,false,0.0014831,2808.7,4425.6
0.001,0.00097701,0.00097701,false,0.0021995,2015.8,2094.4
0.001,0.00097701,0.00097701,false,0.003262,1057.8,1121.3
0.001,0.00097701,0.00097701,false,0.0048377,636.79,647.43
0.001,0.00097701,0.00097701,false,0.0071746,1423.2,1227700
0.001,0.00097701,0.00097701,false,0.01064,494860,1115700
0.001,0.00097701,0.00097701,false,0.01578,811470,848290
0.001,0.00097701,0.00097701,false,0.023403,296600,303010
0.001,0.00097701,0.00097701,false,0.034709,100250,101230
0.001,0.00097701,0.00097701,false,0.051475,32983,33162
0.001,0.00097701,0.00097701,false,0.076341,10247,10267
0.001,0.00097701,0.00097701,false,0.11322,3050.3,3053.2
0.001,0.00097701,0.00097701,false,0.16791,909.22,909.64
0.001,0.00097701,0.00097701,false,0.24902,262.05,261.95
0.001,0.00097701,0.00097701,false,0.36932,72.427,72.274
0.001,0.00097701,0.00097701,false,0.54772,20.039,19.881
0.001,0.00097701,0.00097701,false,0.81231,5.7172,5.5579
0.001,0.00097701,0.00097701,false,1.2047,1.5014,1.3423
0.001,0.00097701,0.00097701,false,1.7867,0.5369,0.37836
0.001,0.00097701,0.00097701,false,2.6497,0.25589,0.09819
0.001,0.00097701,0.00097701,false,3.9297,0.18194,0.025473
0.001,0.00097701,0.00097701,false,5.828,0.16129,0.0066058
0.001,0.00097701,0.00097701,false,8.6433,0.15382,0.0017144
0.001,0.00097701,0.00097701,false,12.819,0.14889,0.00044474
0.001,0.00097701,0.00097701,false,19.011,0.14345,0.00011537
0.001,0.00097701,0.00097701,false,28.194,0.13644,0.00002993
0.001,0.00097701,0.00097701,false,41.814,0.12792,0.0000078718
0.001,0.00097701,0.00097701,false,62.013,0.11661,0.000002029
0.001,0.00097701,0.00097701,false,91.969,0.10311,5.2693e-7
0.001,0.00097701,0.00097701,false,136.4,0.087991,1.3893e-7
0.001,0.00097701,0.00097701,false,202.28,0.072277,3.7702e-8
0.001,0.0011498,0.0011498,false,0.001,2860,2887.7
0.001,0.0011498,0.0011498,false,0.0014831,2995.6,4502.3
0.001,0.0011498,0.0011498,false,0.0021995,2119,2200.4
0.001,0.0011498,0.0011498,false,0.003262,1120.7,1186.3
0.001,0.0011498,0.0011498,false,0.0048377,685.57,695.66
0.001,0.0011498,0.0011498,false,0.0071746,1587.9,1221100
0.001,0.0011498,0.0011498,false,0.01064,568760,1140500
0.001,0.0011498,0.0011498,false,0.01578,811700,848530
0.001,0.0011498,0.0011498,false,0.023403,296670,303090
0.001,0.0011498,0.0011498,false,0.034709,100270,101260
0.001,0.0011498,0.0011498,false,0.051475,32991,33169
0.001,0.0011498,0.0011498,false,0.076341,10249,10269
0.001,0.0011498,0.0011498,false,0.11322,3051,3053.9
0.001,0.0011498,0.0011498,false,0.16791,909.43,909.86
0.001,0.0011498,0.0011498,false,0.24902,262.11,262.01
0.001,0.0011498,0.0011498,false,0.36932,72.443,72.291
0.001,0.0011498,0.0011498,false,0.54772,20.044,19.885
0.001,0.0011498,0.0011498,false,0.81231,5.7185,5.5592
0.001,0.0011498,0.0011498,false,1.2047,1.5017,1.3426
0.001,0.0011498,0.0011498,false,1.7867,0.53698,0.37845
0.001,0.0011498,0.0011498,false,2.6497,0.25591,0.098213
0.001,0.0011498,0.0011498,false,3.9297,0.18195,0.025479
0.001,0.0011498,0.0011498,false,5.828,0.16129,0.0066073
0.001,0.0011498,0.0011498,false,8.6433,0.15382,0.0017148
0.001,0.0011498,0.0011498,false,12.819,0.14889,0.00044484
0.001,0.0011498,0.0011498,false,19.011,0.14345,0.0001154
0.001,0.0011498,0.0011498,false,28.194,0.13644,0.000029936
0.001,0.0011498,0.0011498,false,41.814,0.12792,0.0000078736
0.001,0.0011498,0.0011498,false,62.013,0.11661,0.0000020295
0.001,0.0011498,0.0011498,false,91.969,0.10311,5.2705e-7
0.001,0.0011498,0.0011498,false,136.4,0.087991,1.3896e-7
0.001,0.0011498,0.0011498,false,202.28,0.072277,3.771e-8
0.001,0.001353,0.001353,false,0.001,3075.4,3103.2
0.001,0.001353,0.001353,false,0.0014831,3213.6,4592.6
0.001,0.001353,0.001353,false,0.0021995,2240.1,2325
0.001,0.001353,0.001353,false,0.003262,1194.7,1262.8
0.001,0.001353,0.001353,false,0.0048377,742.85,752.42
0.001,0.001353,0.001353,false,0.0071746,1781.4,1213200
0.001,0.001353,0.001353,false,0.01064,652100,1169600
0.001,0.001353,0.001353,false,0.01578,811970,848810
0.001,0.001353,0.001353,false,0.023403,296760,303180
0.001,0.001353,0.001353,false,0.034709,100300,101280
0.001,0.001353,0.001353,false,0.051475,33000,33178
0.001,0.001353,0.001353,false,0.076341,10252,10272
0.001,0.001353,0.001353,false,0.11322,3051.9,3054.8
0.001,0.001353,0.001353,false,0.16791,909.68,910.11
0.001,0.001353,0.001353,false,0.24902,262.18,262.08
0.001,0.001353,0.001353,false,0.36932,72.463,72.31
0.001,0.001353,0.001353,false,0.54772,20.049,19.891
0.001,0.001353,0.001353,false,0.81231,5.72,5.5607
0.001,0.001353,0.001353,false,1.2047,1.502,1.343
0.001,0.001353,0.001353,false,1.7867,0.53708,0.37855
0.001,0.001353,0.001353,false,2.6497,0.25594,0.09824
0.001,0.001353,0.001353,false,3.9297,0.18196,0.025486
0.001,0.001353,0.001353,false,5.828,0.16129,0.0066091
0.001,0.001353,0.001353,false,8.6433,0.15382,0.0017153
0.001,0.001353,0.001353,false,12.819,0.14889,0.00044496
0.001,0.001353,0.001353,false,19.011,0.14345,0.00011543
0.001,0.001353,0.001353,false,28.194,0.13644,0.000029943
0.001,0.001353,0.001353,false,41.814,0.12792,0.0000078757
0.001,0.001353,0.001353,false,62.013,0.11661,0.00000203
0.001,0.001353,0.001353,false,91.969,0.10311,5.2719e-7
0.001,0.001353,0.001353,false,136.4,0.087991,1.39e-7
0.001,0.001353,0.001353,false,202.28,0.072277,3.772e-8
0.001,0.0015923,0.0015923,false,0.001,3328.9,3356.8
0.001,0.0015923,0.0015923,false,0.0014831,3467.3,4698.8
0.001,0.0015923,0.0015923,false,0.0021995,2382,2471.8
0.001,0.0015923,0.0015923,false,0.003262,1281.8,1352.8
0.001,0.0015923,0.0015923,false,0.0048377,810.13,819.22
0.001,0.0015923,0.0015923,false,0.0071746,2008.9,1204000
0.001,0.0015923,0.0015923,false,0.01064,745760,1204000
0.001,0.0015923,0.0015923,false,0.01578,812280,849150
0.001,0.0015923,0.0015923,false,0.023403,296860,303280
0.001,0.0015923,0.0015923,false,0.034709,100330,101320
0.001,0.0015923,0.0015923,false,0.051475,33011,33189
0.001,0.0015923,0.0015923,false,0.076341,10255,10276
0.001,0.0015923,0.0015923,false,0.11322,3052.9,3055.7
0.001,0.0015923,0.0015923,false,0.16791,909.97,910.4
0.001,0.0015923,0.0015923,false,0.24902,262.27,262.17
0.001,0.0015923,0.0015923,false,0.36932,72.486,72.334
0.001,0.0015923,0.0015923,false,0.54772,20.055,19.897
0.001,0.0015923,0.0015923,false,0.81231,5.7218,5.5625
0.001,0.0015923,0.0015923,false,1.2047,1.5025,1.3434
0.001,0.0015923,0.0015923,false,1.7867,0.5372,0.37868
0.001,0.0015923,0.0015923,false,2.6497,0.25597,0.098271
0.001,0.0015923,0.0015923,false,3.9297,0.18196,0.025494
0.001,0.0015923,0.0015923,false,5.828,0.16129,0.0066112
0.001,0.0015923,0.0015923,false,8.6433,0.15382,0.0017158
0.001,0.0015923,0.0015923,false,12.819,0.14889,0.0004451
0.001,0.0015923,0.0015923,false,19.011,0.14345,0.00011546
0.001,0.0015923,0.0015923,false,28.194,0.13644,0.000029952
0.001,0.0015923,0.0015923,false,41.814,0.12792,0.0000078782
0.001,0.0015923,0.0015923,false,62.013,0.11661,0.0000020307
0.001,0.0015923,0.0015923,false,91.969,0.10311,5.2736e-7
0.001,0.0015923,0.0015923,false,136.4,0.087991,1.3904e-7
0.001,0.0015923,0.0015923,false,202.28,0.072277,3.7732e-8
0.001,0.0018738,0.0018738,false,0.001,3627.2,3655.3
0.001,0.0018738,0.0018738,false,0.0014831,3762.1,4823.8
0.001,0.0018738,0.0018738,false,0.0021995,2548.4,2644.4
0.001,0.0018738,0.0018738,false,0.003262,1384.2,1458.7
0.001,0.0018738,0.0018738,false,0.0048377,889.17,897.83
0.001,0.0018738,0.0018738,false,0.0071746,2276.3,1193200
0.001,0.0018738,0.0018738,false,0.01064,850560,1244400
0.001,0.0018738,0.0018738,false,0.01578,812660,849540
0.001,0.0018738,0.0018738,false,0.023403,296980,303410
0.001,0.0018738,0.0018738,false,0.034709,100370,101350
0.001,0.0018738,0.0018738,false,0.051475,33023,33202
0.001,0.0018738,0.0018738,false,0.076341,10259,10280
0.001,0.0018738,0.0018738,false,0.11322,3054,3056.9
0.001,0.0018738,0.0018738,false,0.16791,910.32,910.75
0.001,0.0018738,0.0018738,false,0.24902,262.37,262.27
0.001,0.0018738,0.0018738,false,0.36932,72.514,72.361
0.001,0.0018738,0.0018738,false,0.54772,20.063,19.905
0.001,0.0018738,0.0018738,false,0.81231,5.7238,5.5646
0.001,0.0018738,0.0018738,false,1.2047,1.503,1.3439
0.001,0.0018738,0.0018738,false,1.7867,0.53734,0.37882
0.001,0.0018738,0.0018738,false,2.6497,0.256,0.098308
0.001,0.0018738,0.0018738,false,3.9297,0.18197,0.025503
0.001,0.0018738,0.0018738,false,5.828,0.16129,0.0066137
0.001,0.0018738,0.0018738,false,8.6433,0.15382,0.0017165
0.001,0.0018738,0.0018738,false,12.819,0.14889,0.00044526
0.001,0.0018738,0.0018738,false,19.011,0.14345,0.0001155
0.001,0.0018738,0.0018738,false,28.194,0.13644,0.000029962
0.001,0.0018738,0.0018738,false,41.814,0.12792,0.0000078812
0.001,0.0018738,0.0018738,false,62.013,0.11661,0.0000020314
0.001,0.0018738,0.0018738,false,91.969,0.10311,5.2756e-7
0.001,0.0018738,0.0018738,false,136.4,0.087991,1.3909e-7
0.001,0.0018738,0.0018738,false,202.28,0.072277,3.7747e-8
0.001,0.0022051,0.0022051,false,0.001,3978,4006.5
0.001,0.0022051,0.0022051,false,0.0014831,4103.2,4970.9
0.001,0.0022051,0.0022051,false,0.0021995,2743.6,2847.6
0.001,0.0022051,0.0022051,false,0.003262,1504.8,1583.3
0.001,0.0022051,0.0022051,false,0.0048377,982.05,990.33
0.001,0.0022051,0.0022051,false,0.0071746,2590.7,1180400
0.001,0.0022051,0.0022051,false,0.01064,967190,1292000
0.001,0.0022051,0.0022051,false,0.01578,813090,850000
0.001,0.0022051,0.0022051,false,0.023403,297130,303550
0.001,0.0022051,0.0022051,false,0.034709,100420,101400
0.001,0.0022051,0.0022051,false,0.051475,33038,33217
0.001,0.0022051,0.0022051,false,0.076341,10264,10284
0.001,0.0022051,0.0022051,false,0.11322,3055.4,3058.3
0.001,0.0022051,0.0022051,false,0.16791,910.72,911.16
0.001,0.0022051,0.0022051,false,0.24902,262.48,262.39
0.001,0.0022051,0.0022051,false,0.36932,72.546,72.393
0.001,0.0022051,0.0022051,false,0.54772,20.072,19.913
0.001,0.0022051,0.0022051,false,0.81231,5.7263,5.5671
0.001,0.0022051,0.0022051,false,1.2047,1.5036,1.3445
0.001,0.0022051,0.0022051,false,1.7867,0.53751,0.37899
0.001,0.0022051,0.0022051,false,2.6497,0.25605,0.098352
0.001,0.0022051,0.0022051,false,3.9297,0.18198,0.025515
0.001,0.0022051,0.0022051,false,5.828,0.1613,0.0066166
0.001,0.0022051,0.0022051,false,8.6433,0.15382,0.0017172
0.001,0.0022051,0.0022051,false,12.819,0.14889,0.00044546
0.001,0.0022051,0.0022051,false,19.011,0.14345,0.00011555
0.001,0.0022051,0.0022051,false,28.194,0.13644,0.000029975
0.001,0.0022051,0.0022051,false,41.814,0.12792,0.0000078846
0.001,0.0022051,0.0022051,false,62.013,0.11661,0.0000020323
0.001,0.0022051,0.0022051,false,91.969,0.10311,5.2779e-7
0.001,0.0022051,0.0022051,false,136.4,0.087991,1.3916e-7
0.001,0.0022051,0.0022051,false,202.28,0.072277,3.7763e-8
0.001,0.002595,0.002595,false,0.001,4390.8,4419.8
0.001,0.002595,0.002595,false,0.0014831,4495.4,5144.1
0.001,0.002595,0.002595,false,0.0021995,2972.5,3086.8
0.001,0.002595,0.002595,false,0.003262,1646.6,1730
0.001,0.002595,0.002595,false,0.0048377,1091.2,1099.2
0.001,0.002595,0.002595,false,0.0071746,2960.6,1165400
0.001,0.002595,0.002595,false,0.01064,1096100,1347900
0.001,0.002595,0.002595,false,0.01578,813610,850540
0.001,0.002595,0.002595,false,0.023403,297290,303720
0.001,0.002595,0.002595,false,0.034709,100470,101450
0.001,0.002595,0.002595,false,0.051475,33056,33234
0.001,0.002595,0.002595,false,0.076341,10269,10290
0.001,0.002595,0.002595,false,0.11322,3057,3059.9
0.001,0.002595,0.002595,false,0.16791,911.2,911.63
0.001,0.002595,0.002595,false,0.24902,262.62,262.52
0.001,0.002595,0.002595,false,0.36932,72.584,72.431
0.001,0.002595,0.002595,false,0.54772,20.082,19.924
0.001,0.002595,0.002595,false,0.81231,5.7292,5.57
0.001,0.002595,0.002595,false,1.2047,1.5043,1.3452
0.001,0.002595,0.002595,false,1.7867,0.5377,0.37919
0.001,0.002595,0.002595,false,2.6497,0.2561,0.098403
0.001,0.002595,0.002595,false,3.9297,0.182,0.025528
0.001,0.002595,0.002595,false,5.828,0.1613,0.00662
0.001,0.002595,0.002595,false,8.6433,0.15382,0.0017181
0.001,0.002595,0.002595,false,12.819,0.14889,0.00044568
0.001,0.002595,0.002595,false,19.011,0.14345,0.00011561
0.001,0.002595,0.002595,false,28.194,0.13644,0.000029989
0.001,0.002595,0.002595,false,41.814,0.12792,0.0000078887
0.001,0.002595,0.002595,false,62.013,0.11661,0.0000020334
0.001,0.002595,0.002595,false,91.969,0.10311,5.2807e-7
0.001,0.002595,0.002595,false,136.4,0.087991,1.3923e-7
0.001,0.002595,0.002595,false,202.28,0.072277,3.7783e-8
0.001,0.0030539,0.0030539,false,0.001,4876.6,4906.1
0.001,0.0030539,0.0030539,false,0.0014831,4939.4,5347.8
0.001,0.0030539,0.0030539,false,0.0021995,3240.9,3368.2
0.001,0.0030539,0.0030539,false,0.003262,1813.4,1902.6
0.001,0.0030539,0.0030539,false,0.0048377,1219.5,1227.3
0.001,0.0030539,0.0030539,false,0.0071746,3395.6,1147700
0.001,0.0030539,0.0030539,false,0.01064,1236900,1413800
0.001,0.0030539,0.0030539,false,0.01578,814220,851180
0.001,0.0030539,0.0030539,false,0.023403,297490,303930
0.001,0.0030539,0.0030539,false,0.034709,100530,101520
0.001,0.0030539,0.0030539,false,0.051475,33076,33255
0.001,0.0030539,0.0030539,false,0.076341,10276,10296
0.001,0.0030539,0.0030539,false,0.11322,3058.9,3061.8
0.001,0.0030539,0.0030539,false,0.16791,911.77,912.2
0.001,0.0030539,0.0030539,false,0.24902,262.79,262.69
0.001,0.0030539,0.0030539,false,0.36932,72.629,72.476
0.001,0.0030539,0.0030539,false,0.54772,20.094,19.936
0.001,0.0030539,0.0030539,false,0.81231,5.7326,5.5734
0.001,0.0030539,0.0030539,false,1.2047,1.5051,1.346
0.001,0.0030539,0.0030539,false,1.7867,0.53793,0.37942
0.001,0.0030539,0.0030539,false,2.6497,0.25616,0.098464
0.001,0.0030539,0.0030539,false,3.9297,0.18201,0.025544
0.001,0.0030539,0.0030539,false,5.828,0.1613,0.006624
0.001,0.0030539,0.0030539,false,8.6433,0.15382,0.0017191
0.001,0.0030539,0.0030539,false,12.819,0.14889,0.00044595
0.001,0.0030539,0.0030539,false,19.011,0.14345,0.00011568
0.001,0.0030539,0.0030539,false,28.194,0.13644,0.000030005
0.001,0.0030539,0.0030539,false,41.814,0.12792,0.0000078935
0.001,0.0030539,0.0030539,false,62.013,0.11661,0.0000020346
0.001,0.0030539,0.0030539,false,91.969,0.10311,5.2839e-7
0.001,0.0030539,0.0030539,false,136.4,0.087991,1.3931e-7
0.001,0.0030539,0.0030539,false,202.28,0.072277,3.7806e-8
0.001,0.0035938,0.0035938,false,0.001,5245.3,5275.9
0.001,0.0035938,0.0035938,false,0.0014831,5238.1,5557.3
0.001,0.0035938,0.0035938,false,0.0021995,3434,3568
0.001,0.0035938,0.0035938,false,0.003262,1935.5,2028.9
0.001,0.0035938,0.0035938,false,0.0048377,1312,1319.7
0.001,0.0035938,0.0035938,false,0.0071746,3695.3,1129400
0.001,0.0035938,0.0035938,false,0.01064,1303700,1450600
0.001,0.0035938,0.0035938,false,0.01578,814480,851450
0.001,0.0035938,0.0035938,false,0.023403,297570,304010
0.001,0.0035938,0.0035938,false,0.034709,100550,101540
0.001,0.0035938,0.0035938,false,0.051475,33084,33263
0.001,0.0035938,0.0035938,false,0.076341,10278,10298
0.001,0.0035938,0.0035938,false,0.11322,3059.6,3062.5
0.001,0.0035938,0.0035938,false,0.16791,911.98,912.41
0.001,0.0035938,0.0035938,false,0.24902,262.85,262.75
0.001,0.0035938,0.0035938,false,0.36932,72.646,72.493
0.001,0.0035938,0.0035938,false,0.54772,20.099,19.941
0.001,0.0035938,0.0035938,false,0.81231,5.7339,5.5747
0.001,0.0035938,0.0035938,false,1.2047,1.5054,1.3464
0.001,0.0035938,0.0035938,false,1.7867,0.53802,0.37951
0.001,0.0035938,0.0035938,false,2.6497,0.25618,0.098486
0.001,0.0035938,0.0035938,false,3.9297,0.18202,0.02555
0.001,0.0035938,0.0035938,false,5.828,0.16131,0.0066256
0.001,0.0035938,0.0035938,false,8.6433,0.15382,0.0017195
0.001,0.0035938,0.0035938,false,12.819,0.14889,0.00044605
0.001,0.0035938,0.0035938,false,19.011,0.14345,0.0001157
0.001,0.0035938,0.0035938,false,28.194,0.13644,0.000030012
0.001,0.0035938,0.0035938,false,41.814,0.12792,0.0000078953
0.001,0.0035938,0.0035938,false,62.013,0.11661,0.0000020351
0.001,0.0035938,0.0035938,false,91.969,0.10311,5.2851e-7
0.001,0.0035938,0.0035938,false,136.4,0.087991,1.3934e-7
0.001,0.0035938,0.0035938,false,202.28,0.072277,3.7814e-8
0.001,0.0042292,0.0042292,false,0.001,5592.9,5624.9
0.001,0.0042292,0.0042292,false,0.0014831,5501.4,5791
0.001,0.0042292,0.0042292,false,0.0021995,3609.1,3747.3
0.001,0.0042292,0.0042292,false,0.003262,2047.5,2144.9
0.001,0.0042292,0.0042292,false,0.0048377,1395.8,1403.7
0.001,0.0042292,0.0042292,false,0.0071746,3957.9,1109100
0.001,0.0042292,0.0042292,false,0.01064,1343100,1476600
0.001,0.0042292,0.0042292,false,0.01578,814590,851570
0.001,0.0042292,0.0042292,false,0.023403,297600,304030
0.001,0.0042292,0.0042292,false,0.034709,100560,101550
0.001,0.0042292,0.0042292,false,0.051475,33086,33265
0.001,0.0042292,0.0042292,false,0.076341,10279,10299
0.001,0.0042292,0.0042292,false,0.11322,3059.8,3062.7
0.001,0.0042292,0.0042292,false,0.16791,912.04,912.47
0.001,0.0042292,0.0042292,false,0.24902,262.86,262.76
0.001,0.0042292,0.0042292,false,0.36932,72.65,72.498
0.001,0.0042292,0.0042292,false,0.54772,20.1,19.942
0.001,0.0042292,0.0042292,false,0.81231,5.7342,5.575
0.001,0.0042292,0.0042292,false,1.2047,1.5055,1.3464
0.001,0.0042292,0.0042292,false,1.7867,0.53804,0.37953
0.001,0.0042292,0.0042292,false,2.6497,0.25618,0.098492
0.001,0.0042292,0.0042292,false,3.9297,0.18202,0.025551
0.001,0.0042292,0.0042292,false,5.828,0.16131,0.006626
0.001,0.0042292,0.0042292,false,8.6433,0.15382,0.0017196
0.001,0.0042292,0.0042292,false,12.819,0.14889,0.00044607
0.001,0.0042292,0.0042292,false,19.011,0.14345,0.00011571
0.001,0.0042292,0.0042292,false,28.194,0.13644,0.000030014
0.001,0.0042292,0.0042292,false,41.814,0.12792,0.0000078958
0.001,0.0042292,0.0042292,false,62.013,0.11661,0.0000020352
0.001,0.0042292,0.0042292,false,91.969,0.10311,5.2854e-7
0.001,0.0042292,0.0042292,false,136.4,0.087991,1.3935e-7
0.001,0.0042292,0.0042292,false,202.28,0.072277,3.7817e-8
0.001,0.004977,0.004977,false,0.001,6002,6035.7
0.001,0.004977,0.004977,false,0.0014831,5808.2,6066.1
0.001,0.004977,0.004977,false,0.0021995,3815.3,3958.3
0.001,0.004977,0.004977,false,0.003262,2179.3,2281.3
0.001,0.004977,0.004977,false,0.0048377,1494.5,1502.5
0.001,0.004977,0.004977,false,0.0071746,4266.8,1085100
0.001,0.004977,0.004977,false,0.01064,1387600,1507200
0.001,0.004977,0.004977,false,0.01578,814720,851710
0.001,0.004977,0.004977,false,0.023403,297630,304070
0.001,0.004977,0.004977,false,0.034709,100570,101550
0.001,0.004977,0.004977,false,0.051475,33088,33267
0.001,0.004977,0.004977,false,0.076341,10279,10300
0.001,0.004977,0.004977,false,0.11322,3060,3062.9
0.001,0.004977,0.004977,false,0.16791,912.11,912.54
0.001,0.004977,0.004977,false,0.24902,262.88,262.78
0.001,0.004977,0.004977,false,0.36932,72.655,72.503
0.001,0.004977,0.004977,false,0.54772,20.102,19.943
0.001,0.004977,0.004977,false,0.81231,5.7346,5.5754
0.001,0.004977,0.004977,false,1.2047,1.5056,1.3465
0.001,0.004977,0.004977,false,1.7867,0.53806,0.37956
0.001,0.004977,0.004977,false,2.6497,0.25619,0.0985
0.001,0.004977,0.004977,false,3.9297,0.18202,0.025553
0.001,0.004977,0.004977,false,5.828,0.16131,0.0066264
0.001,0.004977,0.004977,false,8.6433,0.15382,0.0017198
0.001,0.004977,0.004977,false,12.819,0.14889,0.00044611
0.001,0.004977,0.004977,false,19.011,0.14345,0.00011572
0.001,0.004977,0.004977,false,28.194,0.13644,0.000030016
0.001,0.004977,0.004977,false,41.814,0.12792,0.0000078963
0.001,0.004977,0.004977,false,62.013,0.11661,0.0000020353
0.001,0.004977,0.004977,false,91.969,0.10311,5.2857e-7
0.001,0.004977,0.004977,false,136.4,0.087991,1.3936e-7
0.001,0.004977,0.004977,false,202.28,0.072277,3.7819e-8
0.001,0.005857,0.005857,false,0.001,6483.5,6519
0.001,0.005857,0.005857,false,0.0014831,6165.3,6389.7
