temperature_keV,density_requested_g_cm3,density_used_g_cm3,density_was_clipped,rosseland_cm2_g,planck_cm2_g,free_electrons,avg_sq_free_electrons
0.3,0.00097701,0.00097701,false,0.1602,0.005906,1,1
0.3,0.0011498,0.0011498,false,0.16039,0.0069487,1,1
0.3,0.001353,0.001353,false,0.1606,0.0081759,1,1
0.3,0.0015923,0.0015923,false,0.16084,0.00962,1,1
0.3,0.0018738,0.0018738,false,0.16112,0.011288,1,1
0.3,0.0022051,0.0022051,false,0.16144,0.013282,1,1
0.3,0.002595,0.002595,false,0.16179,0.015624,1,1
0.3,0.0030539,0.0030539,false,0.1622,0.01838,1,1
0.3,0.0035938,0.0035938,false,0.16265,0.021623,1,1
0.3,0.0042292,0.0042292,false,0.16317,0.025375,1,1
0.3,0.004977,0.004977,false,0.16375,0.029858,1,1
0.3,0.005857,0.005857,false,0.1644,0.035133,1,1
0.3,0.0068926,0.0068926,false,0.16514,0.041204,1,1
0.3,0.0081113,0.0081113,false,0.16596,0.048463,1,1
0.3,0.0095455,0.0095455,false,0.16689,0.057006,1,1
0.3,0.011233,0.011233,false,0.16792,0.066898,1,1
0.3,0.013219,0.013219,false,0.16908,0.078707,1,1
0.3,0.015557,0.015557,false,0.17038,0.092368,1,1
0.3,0.018307,0.018307,false,0.17183,0.10859,1,1
0.3,0.021544,0.021544,false,0.17344,0.12735,1,1
0.3,0.025354,0.025354,false,0.17524,0.14976,1,1
0.3,0.029836,0.029836,false,0.17724,0.17573,1,1
0.3,0.035112,0.035112,false,0.17947,0.20622,1,1
0.3,0.04132,0.04132,false,0.18194,0.2426,1,1
0.3,0.048626,0.048626,false,0.1847,0.28438,1,1
0.3,0.057224,0.057224,false,0.18776,0.33332,1,1
0.3,0.067342,0.067342,false,0.19116,0.39088,1,1
0.3,0.079248,0.079248,false,0.19493,0.45852,1,1
0.3,0.09326,0.09326,false,0.19911,0.53798,1,1
0.3,0.10975,0.10975,false,0.20373,0.62994,1,1
0.3,0.12915,0.12915,false,0.20889,0.73807,1,1
0.3,0.15199,0.15199,false,0.21462,0.86401,1,1
0.3,0.17886,0.17886,false,0.22097,1.0102,1,1
0.3,0.21049,0.21049,false,0.22801,1.1817,1,1
0.3,0.24771,0.24771,false,0.23582,1.3829,1,1
0.3,0.29151,0.29151,false,0.24449,1.6189,1,1
0.3,0.34305,0.34305,false,0.25417,1.8913,1,1
0.3,0.4037,0.4037,false,0.265,2.2041,1,1
0.3,0.47508,0.47508,false,0.27704,2.5671,1,1
0.3,0.55908,0.55908,false,0.29046,2.9929,1,1
0.3,0.65793,0.65793,false,0.30543,3.492,1,1
0.3,0.77426,0.77426,false,0.32214,4.0767,1,1
0.3,0.91116,0.91116,false,0.34087,4.7396,1,1
0.3,1.0723,1.0723,false,0.36204,5.4747,1,1
0.3,1.2619,1.2619,false,0.3858,6.3386,1,1
0.3,1.485,1.485,false,0.4125,7.3402,1,1
0.3,1.7475,1.7475,false,0.44256,8.5128,1,1
0.3,2.0565,2.0565,false,0.47647,9.8845,1,1
0.3,2.4201,2.4201,false,0.51489,11.436,1,1
0.3,2.848,2.848,false,0.55923,12.997,1,1
0.3,3.3516,3.3516,false,0.60955,14.858,1,1
0.3,3.9442,3.9442,false,0.66676,17,1,1
0.3,4.6416,4.6416,false,0.73192,19.511,1,1
0.3,5.4623,5.4623,false,0.80626,22.42,1,1
0.3,6.4281,6.4281,false,0.89125,25.732,1,1
0.3,7.5646,7.5646,false,0.98915,28.673,1,1
0.3,8.9022,8.9022,false,1.1019,32.095,1,1
0.3,10.476,10.476,false,1.232,36.037,1,1
0.3,12.328,12.328,false,1.3824,40.681,1,1
0.3,14.508,14.508,false,1.5563,46.046,1,1
0.3,17.074,17.074,false,1.757,52.122,1,1
0.3,20.092,20.092,false,1.9815,56.327,1,1
0.3,23.645,23.645,false,2.2432,61.04,1,1
0.3,27.826,27.826,false,2.5486,66.422,1,1
0.3,32.745,32.745,false,2.9052,72.528,1,1
0.3,38.535,38.535,false,3.3221,79.582,1,1
0.3,45.349,45.349,false,3.7912,86.633,1,1
0.3,53.367,53.367,false,4.3075,92.931,1,1
0.3,62.803,62.803,false,4.9131,99.976,1,1
0.3,73.907,73.907,false,5.6236,107.83,1,1
0.3,86.975,86.975,false,6.457,116.28,1,1
0.3,102.35,102.35,false,7.4104,124.97,1,1
0.3,120.45,120.45,false,8.395,130.83,1,1
0.3,141.75,141.75,false,9.5498,137.32,1,1
0.3,166.81,166.81,false,10.904,144.31,1,1
0.3,196.3,196.3,false,12.49,151.77,1,1
0.3,231.01,231.01,false,14.07,155.98,1,1
0.3,271.86,271.86,false,15.801,159.25,1,1
0.3,319.93,319.93,false,17.819,162.88,1,1
0.3,376.49,376.49,false,20.083,166.22,1,1
0.3,443.06,443.06,false,22.173,166.23,1,1
0.3,521.4,521.4,false,24.581,166.65,1,1
0.3,613.59,613.59,false,27.049,165.66,1,1
0.3,722.08,722.08,false,29.121,161.01,1,1
0.3,849.75,849.75,false,31.461,156.96,1,1
0.3,1000,1000,false,34.092,153.59,1,1
0.35,0.0001,0.0001,false,0.15881,0.00034931,1,1
0.35,0.00011768,0.00011768,false,0.15883,0.00041107,1,1
0.35,0.00013849,0.00013849,false,0.15885,0.00048375,1,1
0.35,0.00016298,0.00016298,false,0.15887,0.00056927,1,1
0.35,0.00019179,0.00019179,false,0.15889,0.00066991,1,1
0.35,0.0002257,0.0002257,false,0.15892,0.00078835,1,1
0.35,0.00026561,0.00026561,false,0.15896,0.00092773,1,1
0.35,0.00031257,0.00031257,false,0.159,0.0010917,1,1
0.35,0.00036784,0.00036784,false,0.15904,0.0012848,1,1
0.35,0.00043288,0.00043288,false,0.15909,0.0015119,1,1
0.35,0.00050941,0.00050941,false,0.15915,0.0017791,1,1
0.35,0.00059948,0.00059948,false,0.15922,0.0020936,1,1
0.35,0.00070548,0.00070548,false,0.1593,0.0024636,1,1
0.35,0.00083022,0.00083022,false,0.15939,0.0028991,1,1
0.35,0.00097701,0.00097701,false,0.1595,0.0034117,1,1
0.35,0.0011498,0.0011498,false,0.15962,0.0040142,1,1
0.35,0.001353,0.001353,false,0.15975,0.004723,1,1
0.35,0.0015923,0.0015923,false,0.15991,0.0055572,1,1
0.35,0.0018738,0.0018738,false,0.16008,0.0065389,1,1
0.35,0.0022051,0.0022051,false,0.16029,0.0076942,1,1
0.35,0.002595,0.002595,false,0.16052,0.0090271,1,1
0.35,0.0030539,0.0030539,false,0.16078,0.01062,1,1
0.35,0.0035938,0.0035938,false,0.16107,0.012494,1,1
0.35,0.0042292,0.0042292,false,0.16141,0.014699,1,1
0.35,0.004977,0.004977,false,0.16179,0.017294,1,1
0.35,0.005857,0.005857,false,0.16222,0.020294,1,1
0.35,0.0068926,0.0068926,false,0.1627,0.023879,1,1
0.35,0.0081113,0.0081113,false,0.16325,0.028089,1,1
0.35,0.0095455,0.0095455,false,0.16387,0.032947,1,1
0.35,0.011233,0.011233,false,0.16456,0.038756,1,1
0.35,0.013219,0.013219,false,0.16534,0.045593,1,1
0.35,0.015557,0.015557,false,0.16621,0.053502,1,1
0.35,0.018307,0.018307,false,0.16719,0.06295,1,1
0.35,0.021544,0.021544,false,0.16828,0.073844,1,1
0.35,0.025354,0.025354,false,0.16951,0.086814,1,1
0.35,0.029836,0.029836,false,0.17088,0.10184,1,1
0.35,0.035112,0.035112,false,0.1724,0.11977,1,1
0.35,0.04132,0.04132,false,0.1741,0.14055,1,1
0.35,0.048626,0.048626,false,0.17599,0.16494,1,1
0.35,0.057224,0.057224,false,0.1781,0.19395,1,1
0.35,0.067342,0.067342,false,0.18045,0.22729,1,1
0.35,0.079248,0.079248,false,0.18305,0.2665,1,1
0.35,0.09326,0.09326,false,0.18595,0.31258,1,1
0.35,0.10975,0.10975,false,0.18915,0.36672,1,1
0.35,0.12915,0.12915,false,0.19271,0.43032,1,1
0.35,0.15199,0.15199,false,0.19665,0.50369,1,1
0.35,0.17886,0.17886,false,0.20105,0.58955,1,1
0.35,0.21049,0.21049,false,0.20593,0.68911,1,1
0.35,0.24771,0.24771,false,0.21133,0.80765,1,1
0.35,0.29151,0.29151,false,0.21731,0.94503,1,1
0.35,0.34305,0.34305,false,0.22394,1.1061,1,1
0.35,0.4037,0.4037,false,0.23128,1.2949,1,1
0.35,0.47508,0.47508,false,0.23952,1.5089,1,1
0.35,0.55908,0.55908,false,0.24867,1.7568,1,1
0.35,0.65793,0.65793,false,0.25883,2.0515,1,1
0.35,0.77426,0.77426,false,0.27012,2.393,1,1
0.35,0.91116,0.91116,false,0.28269,2.793,1,1
0.35,1.0723,1.0723,false,0.29668,3.2551,1,1
0.35,1.2619,1.2619,false,0.31244,3.7717,1,1
0.35,1.485,1.485,false,0.33009,4.3642,1,1
0.35,1.7475,1.7475,false,0.34984,5.0511,1,1
0.35,2.0565,2.0565,false,0.37197,5.8653,1,1
0.35,2.4201,2.4201,false,0.3968,6.8075,1,1
0.35,2.848,2.848,false,0.4247,7.8957,1,1
0.35,3.3516,3.3516,false,0.45666,9.0362,1,1
0.35,3.9442,3.9442,false,0.49294,10.321,1,1
0.35,4.6416,4.6416,false,0.53395,11.816,1,1
0.35,5.4623,5.4623,false,0.58037,13.551,1,1
0.35,6.4281,6.4281,false,0.63301,15.582,1,1
0.35,7.5646,7.5646,false,0.69281,17.931,1,1
0.35,8.9022,8.9022,false,0.76031,20.179,1,1
0.35,10.476,10.476,false,0.83726,22.53,1,1
0.35,12.328,12.328,false,0.92557,25.239,1,1
0.35,14.508,14.508,false,1.0271,28.434,1,1
0.35,17.074,17.074,false,1.1438,32.122,1,1
0.35,20.092,20.092,false,1.2785,36.453,1,1
0.35,23.645,23.645,false,1.434,40.132,1,1
0.35,27.826,27.826,false,1.6146,43.645,1,1
0.35,32.745,32.745,false,1.8246,47.611,1,1
0.35,38.535,38.535,false,2.0688,52.169,1,1
0.35,45.349,45.349,false,2.3533,57.368,1,1
0.35,53.367,53.367,false,2.6849,63.327,1,1
0.35,62.803,62.803,false,3.0315,67.736,1,1
0.35,73.907,73.907,false,3.4353,72.54,1,1
0.35,86.975,86.975,false,3.9083,77.892,1,1
0.35,102.35,102.35,false,4.4626,83.731,1,1
0.35,120.45,120.45,false,5.1121,90.078,1,1
0.35,141.75,141.75,false,5.7977,95.179,1,1
0.35,166.81,166.81,false,6.5735,100.02,1,1
0.35,196.3,196.3,false,7.4831,105.23,1,1
0.35,231.01,231.01,false,8.5491,110.82,1,1
0.35,271.86,271.86,false,9.7192,115.77,1,1
0.35,319.93,319.93,false,10.895,118.35,1,1
0.35,376.49,376.49,false,12.267,121.36,1,1
0.35,443.06,443.06,false,13.866,124.63,1,1
0.35,521.4,521.4,false,15.415,125.63,1,1
0.35,613.59,613.59,false,17.08,126.3,1,1
0.35,722.08,722.08,false,18.998,127.14,1,1
0.35,849.75,849.75,false,20.547,124.26,1,1
0.35,1000,1000,false,22.214,121.35,1,1
0.4,0.0001,0.0001,false,0.15859,0.00021705,1,1
0.4,0.00011768,0.00011768,false,0.1586,0.00025542,1,1
0.4,0.00013849,0.00013849,false,0.15861,0.00030058,1,1
0.4,0.00016298,0.00016298,false,0.15863,0.00035373,1,1
0.4,0.00019179,0.00019179,false,0.15864,0.00041626,1,1
0.4,0.0002257,0.0002257,false,0.15866,0.00048986,1,1
0.4,0.00026561,0.00026561,false,0.15869,0.00057646,1,1
0.4,0.00031257,0.00031257,false,0.15871,0.00067838,1,1
0.4,0.00036784,0.00036784,false,0.15874,0.00079832,1,1
0.4,0.00043288,0.00043288,false,0.15877,0.00093946,1,1
0.4,0.00050941,0.00050941,false,0.15881,0.0011055,1,1
0.4,0.00059948,0.00059948,false,0.15886,0.0013009,1,1
0.4,0.00070548,0.00070548,false,0.15891,0.0015309,1,1
0.4,0.00083022,0.00083022,false,0.15897,0.0018015,1,1
0.4,0.00097701,0.00097701,false,0.15904,0.00212,1,1
0.4,0.0011498,0.0011498,false,0.15912,0.0024948,1,1
0.4,0.001353,0.001353,false,0.15921,0.0029356,1,1
0.4,0.0015923,0.0015923,false,0.15931,0.003454,1,1
0.4,0.0018738,0.0018738,false,0.15943,0.0040642,1,1
0.4,0.0022051,0.0022051,false,0.15957,0.0047822,1,1
0.4,0.002595,0.002595,false,0.15972,0.0056272,1,1
0.4,0.0030539,0.0030539,false,0.1599,0.0066012,1,1
0.4,0.0035938,0.0035938,false,0.1601,0.0077671,1,1
0.4,0.0042292,0.0042292,false,0.16033,0.0091378,1,1
0.4,0.004977,0.004977,false,0.16059,0.010751,1,1
0.4,0.005857,0.005857,false,0.16089,0.012649,1,1
0.4,0.0068926,0.0068926,false,0.16122,0.014841,1,1
0.4,0.0081113,0.0081113,false,0.1616,0.017463,1,1
0.4,0.0095455,0.0095455,false,0.16203,0.020545,1,1
0.4,0.011233,0.011233,false,0.16251,0.024163,1,1
0.4,0.013219,0.013219,false,0.16306,0.028347,1,1
0.4,0.015557,0.015557,false,0.16367,0.033348,1,1
0.4,0.018307,0.018307,false,0.16436,0.039234,1,1
0.4,0.021544,0.021544,false,0.16514,0.04604,1,1
0.4,0.025354,0.025354,false,0.16601,0.054163,1,1
0.4,0.029836,0.029836,false,0.16698,0.063509,1,1
0.4,0.035112,0.035112,false,0.16807,0.07468,1,1
0.4,0.04132,0.04132,false,0.16929,0.087616,1,1
0.4,0.048626,0.048626,false,0.17065,0.10281,1,1
0.4,0.057224,0.057224,false,0.17216,0.12094,1,1
0.4,0.067342,0.067342,false,0.17385,0.14193,1,1
0.4,0.079248,0.079248,false,0.17574,0.16632,1,1
0.4,0.09326,0.09326,false,0.17783,0.195,1,1
0.4,0.10975,0.10975,false,0.18016,0.22872,1,1
0.4,0.12915,0.12915,false,0.18275,0.26831,1,1
0.4,0.15199,0.15199,false,0.18562,0.31482,1,1
0.4,0.17886,0.17886,false,0.1888,0.36943,1,1
0.4,0.21049,0.21049,false,0.19234,0.43255,1,1
0.4,0.24771,0.24771,false,0.19628,0.50554,1,1
0.4,0.29151,0.29151,false,0.20063,0.59248,1,1
0.4,0.34305,0.34305,false,0.20545,0.69318,1,1
0.4,0.4037,0.4037,false,0.21079,0.81125,1,1
0.4,0.47508,0.47508,false,0.21671,0.94965,1,1
0.4,0.55908,0.55908,false,0.22331,1.1079,1,1
0.4,0.65793,0.65793,false,0.23065,1.2923,1,1
0.4,0.77426,0.77426,false,0.23879,1.506,1,1
0.4,0.91116,0.91116,false,0.24782,1.7598,1,1
0.4,1.0723,1.0723,false,0.25785,2.0537,1,1
0.4,1.2619,1.2619,false,0.26898,2.3978,1,1
0.4,1.485,1.485,false,0.28146,2.7792,1,1
0.4,1.7475,1.7475,false,0.29542,3.2152,1,1
0.4,2.0565,2.0565,false,0.31099,3.7269,1,1
0.4,2.4201,2.4201,false,0.32837,4.3269,1,1
0.4,2.848,2.848,false,0.34781,5.0209,1,1
0.4,3.3516,3.3516,false,0.36957,5.832,1,1
0.4,3.9442,3.9442,false,0.39426,6.705,1,1
0.4,4.6416,4.6416,false,0.42232,7.6567,1,1
0.4,5.4623,5.4623,false,0.45389,8.7633,1,1
0.4,6.4281,6.4281,false,0.48944,10.062,1,1
0.4,7.5646,7.5646,false,0.52956,11.567,1,1
0.4,8.9022,8.9022,false,0.57491,13.326,1,1
0.4,10.476,10.476,false,0.6261,15.141,1,1
0.4,12.328,12.328,false,0.68419,16.902,1,1
0.4,14.508,14.508,false,0.75053,18.955,1,1
0.4,17.074,17.074,false,0.8264,21.351,1,1
0.4,20.092,20.092,false,0.9133,24.147,1,1
0.4,23.645,23.645,false,1.013,27.402,1,1
0.4,27.826,27.826,false,1.1279,30.52,1,1
0.4,32.745,32.745,false,1.2612,33.194,1,1
0.4,38.535,38.535,false,1.4155,36.22,1,1
0.4,45.349,45.349,false,1.5944,39.703,1,1
0.4,53.367,53.367,false,1.802,43.68,1,1
0.4,62.803,62.803,false,2.0431,48.299,1,1
0.4,73.907,73.907,false,2.3006,51.98,1,1
0.4,86.975,86.975,false,2.5917,55.534,1,1
0.4,102.35,102.35,false,2.9322,59.421,1,1
0.4,120.45,120.45,false,3.3305,63.654,1,1
0.4,141.75,141.75,false,3.7967,68.395,1,1
0.4,166.81,166.81,false,4.3069,72.592,1,1
0.4,196.3,196.3,false,4.8688,76.364,1,1
0.4,231.01,231.01,false,5.5276,80.53,1,1
0.4,271.86,271.86,false,6.2995,85.003,1,1
0.4,319.93,319.93,false,7.1894,89.552,1,1
0.4,376.49,376.49,false,8.0471,91.707,1,1
0.4,443.06,443.06,false,9.0488,94.198,1,1
0.4,521.4,521.4,false,10.217,96.914,1,1
0.4,613.59,613.59,false,11.425,98.599,1,1
0.4,722.08,722.08,false,12.655,99.186,1,1
0.4,849.75,849.75,false,14.076,100.11,1,1
0.4,1000,1000,false,15.356,98.873,1,1
0.45,0.0001,0.0001,false,0.15841,0.00014269,1,1
0.45,0.00011768,0.00011768,false,0.15842,0.00016792,1,1
0.45,0.00013849,0.00013849,false,0.15842,0.00019761,1,1
0.45,0.00016298,0.00016298,false,0.15843,0.00023255,1,1
0.45,0.00019179,0.00019179,false,0.15844,0.00027367,1,1
0.45,0.0002257,0.0002257,false,0.15846,0.00032205,1,1
0.45,0.00026561,0.00026561,false,0.15847,0.00037899,1,1
0.45,0.00031257,0.00031257,false,0.15849,0.00044599,1,1
0.45,0.00036784,0.00036784,false,0.15851,0.00052484,1,1
0.45,0.00043288,0.00043288,false,0.15853,0.00061764,1,1
0.45,0.00050941,0.00050941,false,0.15856,0.00072684,1,1
0.45,0.00059948,0.00059948,false,0.15859,0.00085533,1,1
0.45,0.00070548,0.00070548,false,0.15863,0.0010065,1,1
0.45,0.00083022,0.00083022,false,0.15867,0.0011844,1,1
0.45,0.00097701,0.00097701,false,0.15872,0.0013938,1,1
0.45,0.0011498,0.0011498,false,0.15877,0.0016402,1,1
0.45,0.001353,0.001353,false,0.15883,0.0019302,1,1
0.45,0.0015923,0.0015923,false,0.15891,0.0022713,1,1
0.45,0.0018738,0.0018738,false,0.15899,0.0026725,1,1
0.45,0.0022051,0.0022051,false,0.15908,0.0031446,1,1
0.45,0.002595,0.002595,false,0.15919,0.0037002,1,1
0.45,0.0030539,0.0030539,false,0.15932,0.0043541,1,1
0.45,0.0035938,0.0035938,false,0.15946,0.0051236,1,1
0.45,0.0042292,0.0042292,false,0.15962,0.0060096,1,1
0.45,0.004977,0.004977,false,0.15981,0.0070703,1,1
0.45,0.005857,0.005857,false,0.16002,0.0083187,1,1
0.45,0.0068926,0.0068926,false,0.16026,0.0097877,1,1
0.45,0.0081113,0.0081113,false,0.16053,0.011517,1,1
0.45,0.0095455,0.0095455,false,0.16084,0.013512,1,1
0.45,0.011233,0.011233,false,0.16119,0.015898,1,1
0.45,0.013219,0.013219,false,0.16158,0.018698,1,1
0.45,0.015557,0.015557,false,0.16203,0.021934,1,1
0.45,0.018307,0.018307,false,0.16253,0.025805,1,1
0.45,0.021544,0.021544,false,0.1631,0.03036,1,1
0.45,0.025354,0.025354,false,0.16374,0.035624,1,1
0.45,0.029836,0.029836,false,0.16445,0.041914,1,1
0.45,0.035112,0.035112,false,0.16526,0.049146,1,1
0.45,0.04132,0.04132,false,0.16616,0.057795,1,1
0.45,0.048626,0.048626,false,0.16717,0.067803,1,1
0.45,0.057224,0.057224,false,0.1683,0.079758,1,1
0.45,0.067342,0.067342,false,0.16956,0.09359,1,1
0.45,0.079248,0.079248,false,0.17096,0.10982,1,1
0.45,0.09326,0.09326,false,0.17253,0.12904,1,1
0.45,0.10975,0.10975,false,0.17428,0.15129,1,1
0.45,0.12915,0.12915,false,0.17623,0.17744,1,1
0.45,0.15199,0.15199,false,0.17839,0.20816,1,1
0.45,0.17886,0.17886,false,0.18079,0.24423,1,1
0.45,0.21049,0.21049,false,0.18345,0.28659,1,1
0.45,0.24771,0.24771,false,0.18642,0.33487,1,1
0.45,0.29151,0.29151,false,0.18971,0.39225,1,1
0.45,0.34305,0.34305,false,0.19336,0.45971,1,1
0.45,0.4037,0.4037,false,0.19741,0.53782,1,1
0.45,0.47508,0.47508,false,0.20188,0.62939,1,1
0.45,0.55908,0.55908,false,0.20683,0.73672,1,1
0.45,0.65793,0.65793,false,0.21235,0.85991,1,1
0.45,0.77426,0.77426,false,0.21849,1.0031,1,1
0.45,0.91116,0.91116,false,0.22529,1.1712,1,1
0.45,1.0723,1.0723,false,0.23281,1.3659,1,1
0.45,1.2619,1.2619,false,0.24116,1.5939,1,1
0.45,1.485,1.485,false,0.25042,1.8608,1,1
0.45,1.7475,1.7475,false,0.26075,2.1629,1,1
0.45,2.0565,2.0565,false,0.27231,2.5024,1,1
0.45,2.4201,2.4201,false,0.28517,2.9007,1,1
0.45,2.848,2.848,false,0.29949,3.3676,1,1
0.45,3.3516,3.3516,false,0.31546,3.9075,1,1
0.45,3.9442,3.9442,false,0.33328,4.5384,1,1
0.45,4.6416,4.6416,false,0.35339,5.2362,1,1
0.45,5.4623,5.4623,false,0.37622,5.9808,1,1
0.45,6.4281,6.4281,false,0.4018,6.8463,1,1
0.45,7.5646,7.5646,false,0.4305,7.862,1,1
0.45,8.9022,8.9022,false,0.46275,9.0518,1,1
0.45,10.476,10.476,false,0.49904,10.428,1,1
0.45,12.328,12.328,false,0.53994,11.885,1,1
0.45,14.508,14.508,false,0.58629,13.274,1,1
0.45,17.074,17.074,false,0.639,14.913,1,1
0.45,20.092,20.092,false,0.69903,16.803,1,1
0.45,23.645,23.645,false,0.76749,19.035,1,1
0.45,27.826,27.826,false,0.84568,21.636,1,1
0.45,32.745,32.745,false,0.93556,24.205,1,1
0.45,38.535,38.535,false,1.0398,26.319,1,1
0.45,45.349,45.349,false,1.1601,28.746,1,1
0.45,53.367,53.367,false,1.2991,31.547,1,1
0.45,62.803,62.803,false,1.4598,34.748,1,1
0.45,73.907,73.907,false,1.6458,38.426,1,1
0.45,86.975,86.975,false,1.8454,41.463,1,1
0.45,102.35,102.35,false,2.0681,44.201,1,1
0.45,120.45,120.45,false,2.3282,47.19,1,1
0.45,141.75,141.75,false,2.6319,50.495,1,1
0.45,166.81,166.81,false,2.9867,54.073,1,1
0.45,196.3,196.3,false,3.3804,57.518,1,1
0.45,231.01,231.01,false,3.8114,60.554,1,1
0.45,271.86,271.86,false,4.3164,63.91,1,1
0.45,319.93,319.93,false,4.9079,67.595,1,1
0.45,376.49,376.49,false,5.6006,71.527,1,1
0.45,443.06,443.06,false,6.263,73.474,1,1
0.45,521.4,521.4,false,7.0355,75.596,1,1
0.45,613.59,613.59,false,7.9372,77.907,1,1
0.45,722.08,722.08,false,8.8915,79.553,1,1
0.45,849.75,849.75,false,9.8482,80.196,1,1
0.45,1000,1000,false,10.955,81.107,1,1
0.5,0.0001,0.0001,false,0.15825,0.00009812,1,1
0.5,0.00011768,0.00011768,false,0.15826,0.00011547,1,1
0.5,0.00013849,0.00013849,false,0.15826,0.00013588,1,1
0.5,0.00016298,0.00016298,false,0.15827,0.00015991,1,1
0.5,0.00019179,0.00019179,false,0.15828,0.00018818,1,1
0.5,0.0002257,0.0002257,false,0.15829,0.00022145,1,1
0.5,0.00026561,0.00026561,false,0.1583,0.0002606,1,1
0.5,0.00031257,0.00031257,false,0.15831,0.00030668,1,1
0.5,0.00036784,0.00036784,false,0.15832,0.0003609,1,1
0.5,0.00043288,0.00043288,false,0.15834,0.0004247,1,1
0.5,0.00050941,0.00050941,false,0.15836,0.00049979,1,1
0.5,0.00059948,0.00059948,false,0.15838,0.00058816,1,1
0.5,0.00070548,0.00070548,false,0.15841,0.00069213,1,1
0.5,0.00083022,0.00083022,false,0.15844,0.00081448,1,1
0.5,0.00097701,0.00097701,false,0.15847,0.00095846,1,1
0.5,0.0011498,0.0011498,false,0.15851,0.0011279,1,1
0.5,0.001353,0.001353,false,0.15855,0.0013273,1,1
0.5,0.0015923,0.0015923,false,0.15861,0.001562,1,1
0.5,0.0018738,0.0018738,false,0.15867,0.001838,1,1
0.5,0.0022051,0.0022051,false,0.15873,0.0021627,1,1
0.5,0.002595,0.002595,false,0.15881,0.0025448,1,1
0.5,0.0030539,0.0030539,false,0.1589,0.0029945,1,1
0.5,0.0035938,0.0035938,false,0.15901,0.0035236,1,1
0.5,0.0042292,0.0042292,false,0.15913,0.0041464,1,1
0.5,0.004977,0.004977,false,0.15926,0.0048631,1,1
0.5,0.005857,0.005857,false,0.15942,0.0057216,1,1
0.5,0.0068926,0.0068926,false,0.15959,0.006732,1,1
0.5,0.0081113,0.0081113,false,0.15979,0.007921,1,1
0.5,0.0095455,0.0095455,false,0.16002,0.0093203,1,1
0.5,0.011233,0.011233,false,0.16028,0.010934,1,1
0.5,0.013219,0.013219,false,0.16058,0.012865,1,1
0.5,0.015557,0.015557,false,0.16091,0.015132,1,1
0.5,0.018307,0.018307,false,0.16129,0.0178,1,1
0.5,0.021544,0.021544,false,0.16171,0.020884,1,1
0.5,0.025354,0.025354,false,0.16219,0.024571,1,1
0.5,0.029836,0.029836,false,0.16273,0.028829,1,1
0.5,0.035112,0.035112,false,0.16334,0.03392,1,1
0.5,0.04132,0.04132,false,0.16403,0.03988,1,1
0.5,0.048626,0.048626,false,0.1648,0.046776,1,1
0.5,0.057224,0.057224,false,0.16566,0.055017,1,1
0.5,0.067342,0.067342,false,0.16662,0.064553,1,1
0.5,0.079248,0.079248,false,0.1677,0.075744,1,1
0.5,0.09326,0.09326,false,0.16891,0.089116,1,1
0.5,0.10975,0.10975,false,0.17026,0.10444,1,1
0.5,0.12915,0.12915,false,0.17176,0.12246,1,1
0.5,0.15199,0.15199,false,0.17344,0.14362,1,1
0.5,0.17886,0.17886,false,0.1753,0.16849,1,1
0.5,0.21049,0.21049,false,0.17736,0.19768,1,1
0.5,0.24771,0.24771,false,0.17966,0.23196,1,1
0.5,0.29151,0.29151,false,0.18222,0.27168,1,1
0.5,0.34305,0.34305,false,0.18507,0.31753,1,1
0.5,0.4037,0.4037,false,0.18822,0.37217,1,1
0.5,0.47508,0.47508,false,0.19171,0.4354,1,1
0.5,0.55908,0.55908,false,0.19557,0.51066,1,1
0.5,0.65793,0.65793,false,0.19985,0.59772,1,1
0.5,0.77426,0.77426,false,0.20461,0.69762,1,1
0.5,0.91116,0.91116,false,0.20991,0.81387,1,1
0.5,1.0723,1.0723,false,0.21576,0.94847,1,1
0.5,1.2619,1.2619,false,0.22225,1.1084,1,1
0.5,1.485,1.485,false,0.22943,1.2934,1,1
0.5,1.7475,1.7475,false,0.23738,1.51,1,1
0.5,2.0565,2.0565,false,0.24626,1.755,1,1
0.5,2.4201,2.4201,false,0.25616,2.031,1,1
0.5,2.848,2.848,false,0.26716,2.3547,1,1
0.5,3.3516,3.3516,false,0.27938,2.7342,1,1
0.5,3.9442,3.9442,false,0.29298,3.1784,1,1
0.5,4.6416,4.6416,false,0.30812,3.6917,1,1
0.5,5.4623,5.4623,false,0.32518,4.2506,1,1
0.5,6.4281,6.4281,false,0.34447,4.8666,1,1
0.5,7.5646,7.5646,false,0.36601,5.5736,1,1
0.5,8.9022,8.9022,false,0.3901,6.4127,1,1
0.5,10.476,10.476,false,0.41708,7.3739,1,1
0.5,12.328,12.328,false,0.44733,8.4964,1,1
0.5,14.508,14.508,false,0.48137,9.6792,1,1
0.5,17.074,17.074,false,0.51993,10.84,1,1
0.5,20.092,20.092,false,0.56364,12.193,1,1
0.5,23.645,23.645,false,0.61322,13.77,1,1
0.5,27.826,27.826,false,0.66955,15.609,1,1
0.5,32.745,32.745,false,0.73364,17.751,1,1
0.5,38.535,38.535,false,0.80722,19.864,1,1
0.5,45.349,45.349,false,0.89253,21.619,1,1
0.5,53.367,53.367,false,0.99062,23.636,1,1
0.5,62.803,62.803,false,1.1035,25.969,1,1
